,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,cost_price,selling_price,total_revenue,gross_profit,gross_margin,returned
8295,8296,CA-2016-166380,2016-05-30,2016-06-03,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0.0,12.744,13.806000000000001,13.806000000000001,124.254,110.44800000000001,88.8888888888889,No
8296,8297,CA-2016-166380,2016-05-30,2016-06-03,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,0.0,26.875200000000007,85.1048,85.1048,170.2096,85.1048,50.0,No
8297,8298,US-2015-158911,2015-07-05,2015-07-11,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928000000000001,2,0.2,0.7391999999999994,4.188800000000001,5.2360000000000015,10.472000000000003,6.283200000000002,60.0,No
8298,8299,US-2015-158911,2015-07-05,2015-07-11,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.271699999999999,7.5123000000000015,9.390375,28.171125000000004,20.658825,73.33333333333333,No
8299,8300,US-2014-103338,2014-03-11,2014-03-15,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0747999999999998,5.905200000000001,5.905200000000001,17.715600000000002,11.810400000000001,66.66666666666666,No
8300,8301,CA-2015-109169,2015-04-20,2015-04-24,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,48234,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0.0,81.432,99.528,99.528,199.056,99.528,50.0,No
8301,8302,US-2017-167318,2017-07-26,2017-08-01,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98,989.97,989.97,4949.85,3959.88,80.0,No
8302,8303,US-2017-167318,2017-07-26,2017-08-01,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,45.293999999999954,317.058,396.3225,1188.9675,871.9095,73.33333333333333,No
8303,8304,US-2014-120313,2014-10-31,2014-11-02,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,2,0.2,8.278199999999998,65.3058,81.63225,163.2645,97.9587,60.0,No
8304,8305,CA-2017-135419,2017-11-03,2017-11-09,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.36800000000005,4,0.2,36.477600000000024,449.8904,562.3629999999999,2249.4519999999998,1799.5615999999998,80.0,No
8305,8306,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.400000000000006,5,0.0,15.552000000000001,16.848000000000006,16.848000000000006,84.24000000000004,67.39200000000002,80.0,Yes
8306,8307,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0.0,19.2556,22.6044,22.6044,158.2308,135.6264,85.71428571428571,Yes
8307,8308,CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,35.6776,41.882400000000004,41.882400000000004,83.76480000000001,41.882400000000004,50.0,Yes
8308,8309,CA-2016-149335,2016-07-25,2016-07-25,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0.0,11.151,26.019000000000002,26.019000000000002,234.17100000000002,208.15200000000002,88.88888888888889,No
8309,8310,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,8.584499999999991,128.7675,160.959375,482.87812499999995,354.1106249999999,73.33333333333331,No
8310,8311,CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.50899999999996,3,0.3,-43.029600000000045,419.5386,599.3408571428571,1798.0225714285712,1378.4839714285713,76.66666666666667,No
8311,8312,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,24.4608,38.2592,38.2592,153.0368,114.7776,75.0,No
8312,8313,US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.9300000000003,7,0.0,764.3818000000001,2175.5482,2175.5482,15228.8374,13053.2892,85.71428571428571,No
8313,8314,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.638799999999947,526.9967999999999,752.8525714285713,2258.5577142857137,1731.5609142857138,76.66666666666666,No
8314,8315,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.4880000000000004,2,0.2,0.5668,2.9212000000000007,3.651500000000001,7.303000000000002,4.381800000000001,60.0,No
8315,8316,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,0.2,3.9003999999999985,18.387600000000003,22.9845,160.8915,142.50390000000002,88.57142857142858,No
8316,8317,CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,3,0.2,5.611199999999999,10.4208,13.026,39.078,28.657200000000003,73.33333333333334,No
8317,8318,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.2,0.15329999999999994,1.5987,1.998375,1.998375,0.399675,20.0,No
8318,8319,CA-2017-130904,2017-04-11,2017-04-16,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,8,0.2,2.3615999999999966,18.630400000000005,23.288000000000004,186.30400000000003,167.67360000000002,90.0,No
8319,8320,CA-2017-133620,2017-11-13,2017-11-18,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,3.3629999999999995,7.847000000000001,7.847000000000001,7.847000000000001,0.0,0.0,No
8320,8321,CA-2015-142937,2015-12-05,2015-12-06,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504000000000003,40.535999999999994,50.66999999999999,101.33999999999997,60.80399999999998,60.0,No
8321,8322,US-2016-149790,2016-09-26,2016-10-01,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.623999999999997,2,0.8,-24.99840000000001,40.622400000000006,203.11200000000008,406.22400000000016,365.60160000000013,90.0,No
8322,8323,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0.0,2.2724,6.4676,6.4676,12.9352,6.4676,50.0,No
8323,8324,CA-2016-130778,2016-11-19,2016-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.584999999999994,24.165000000000006,24.165000000000006,120.82500000000003,96.66000000000003,80.0,No
8324,8325,CA-2017-144456,2017-09-08,2017-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,5,0.2,5.397000000000007,56.282999999999994,70.35374999999999,351.76874999999995,295.48574999999994,84.0,No
8325,8326,CA-2017-144456,2017-09-08,2017-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.857900000000008,144.5181,180.647625,541.942875,397.42477499999995,73.33333333333333,No
8326,8327,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.8639999999999994,4,0.8,-4.582400000000002,7.446400000000001,37.23200000000001,148.92800000000005,141.48160000000004,95.0,No
8327,8328,CA-2017-103478,2017-07-21,2017-07-24,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.19199999999998,7,0.8,-164.83600000000007,259.028,1295.1400000000003,9065.980000000003,8806.952000000003,97.14285714285714,No
8328,8329,CA-2017-118577,2017-10-06,2017-10-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0.0,68.976,74.72399999999999,74.72399999999999,224.17199999999997,149.44799999999998,66.66666666666666,No
8329,8330,CA-2017-118577,2017-10-06,2017-10-11,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0.0,3.1104000000000003,3.3696,3.3696,3.3696,0.0,0.0,No
8330,8331,CA-2017-113572,2017-11-07,2017-11-11,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4,0.0,2.5215999999999994,5.3584000000000005,5.3584000000000005,21.433600000000002,16.075200000000002,75.0,No
8331,8332,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,3.3629999999999995,7.847000000000001,7.847000000000001,7.847000000000001,0.0,0.0,No
8332,8333,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.90000000000003,5,0.0,88.72500000000002,266.175,266.175,1330.875,1064.7,80.0,No
8333,8334,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,0.0,8.790600000000001,9.1494,9.1494,27.4482,18.2988,66.66666666666666,No
8334,8335,CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4,0.0,23.309999999999995,28.490000000000002,28.490000000000002,113.96000000000001,85.47,74.99999999999999,No
8335,8336,CA-2017-161655,2017-05-13,2017-05-18,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,0.0,149.76,149.76,149.76,1347.84,1198.08,88.88888888888889,No
8336,8337,CA-2016-101469,2016-07-02,2016-07-08,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,0.0,3.157,4.543,4.543,9.086,4.543,50.0,No
8337,8338,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4,0.0,11.7208,12.199200000000001,12.199200000000001,48.796800000000005,36.5976,74.99999999999999,No
8338,8339,CA-2014-153087,2014-12-27,2015-01-03,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.0,5,0.0,184.26,313.74,313.74,1568.7,1254.96,80.0,No
8339,8340,CA-2017-135076,2017-04-13,2017-04-17,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.70400000000006,6,0.2,-38.21160000000003,474.9156000000001,593.6445000000001,3561.8670000000006,3086.9514000000004,86.66666666666666,No
8340,8341,CA-2014-161634,2014-11-14,2014-11-20,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.400000000000006,5,0.0,15.552000000000001,16.848000000000006,16.848000000000006,84.24000000000004,67.39200000000002,80.0,No
8341,8342,CA-2017-141481,2017-06-11,2017-06-14,First Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,44.8512,44.8512,134.5536,89.70239999999998,66.66666666666666,No
8342,8343,CA-2016-132549,2016-11-25,2016-11-30,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0.0,19.8072,53.5528,53.5528,374.8696,321.3168,85.71428571428572,No
8343,8344,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.20000000000001,5,0.2,22.199999999999996,37.000000000000014,46.250000000000014,231.25000000000006,194.25000000000006,84.00000000000001,No
8344,8345,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952000000000005,3,0.2,6.590399999999999,26.361600000000006,32.952000000000005,98.85600000000002,72.49440000000001,73.33333333333333,No
8345,8346,US-2014-155544,2014-03-21,2014-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.918799999999983,229.29479999999998,286.6185,859.8554999999999,630.5606999999999,73.33333333333333,No
8346,8347,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.400000000000002,5,0.0,13.188000000000002,18.212,18.212,91.06,72.848,80.0,No
8347,8348,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0.0,3.7920000000000007,5.688,5.688,5.688,0.0,0.0,No
8348,8349,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,10,0.0,58.66,150.84,150.84,1508.4,1357.5600000000002,90.0,No
8349,8350,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3,5,0.0,10.449000000000002,13.850999999999999,13.850999999999999,69.255,55.403999999999996,80.0,No
8350,8351,US-2015-115238,2015-04-30,2015-05-04,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,0.0,3.1104000000000003,3.3696,3.3696,3.3696,0.0,0.0,No
8351,8352,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,0.2,7.300800000000001,25.147199999999998,31.433999999999997,62.867999999999995,37.7208,60.0,No
8352,8353,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4,0.7,-17.59199999999999,43.97999999999999,146.59999999999994,586.3999999999997,542.4199999999997,92.5,No
8353,8354,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.4699999999999,5,0.4,-112.041,485.5109999999999,809.1849999999998,4045.9249999999993,3560.4139999999993,88.0,No
8354,8355,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,5,0.7,-44.94,109.14,363.79999999999995,1818.9999999999998,1709.8599999999997,94.0,No
8355,8356,CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,2,0.2,2.8,5.2,6.5,13.0,7.8,60.0,No
8356,8357,CA-2016-163174,2016-08-26,2016-08-30,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,145.50119999999998,145.50119999999998,436.50359999999995,291.00239999999997,66.66666666666666,No
8357,8358,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,0.0,24.3824,62.697599999999994,62.697599999999994,438.8832,376.1856,85.71428571428572,No
8358,8359,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.238600000000005,96.3454,120.43175,240.8635,144.5181,60.00000000000001,No
8359,8360,CA-2014-110555,2014-04-11,2014-04-18,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,0.0,91.32480000000001,126.11519999999999,126.11519999999999,756.6912,630.576,83.33333333333334,No
8360,8361,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,2,0.2,3.9679999999999964,27.776000000000003,34.72,69.44,41.663999999999994,60.0,No
8361,8362,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.431999999999999,2,0.8,-13.580000000000002,19.012,95.06000000000002,190.12000000000003,171.10800000000003,90.0,No
8362,8363,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.4300000000001,5,0.3,-169.63700000000009,1083.0670000000002,1547.238571428572,7736.19285714286,6653.12585714286,86.00000000000001,No
8363,8364,CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,3,0.2,27.91080000000001,344.2332,430.2915,1290.8745,946.6412999999999,73.33333333333333,No
8364,8365,CA-2017-137631,2017-04-28,2017-05-02,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,2,0.2,84.59819999999988,667.3858000000001,834.2322500000001,1668.4645000000003,1001.0787000000001,60.0,No
8365,8366,CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.476800000000026,544.2912,680.3639999999999,2721.4559999999997,2177.1647999999996,80.0,No
8366,8367,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0.0,7.3872,19.9728,19.9728,79.8912,59.9184,75.0,Yes
8367,8368,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0.0,9.663199999999998,10.8968,10.8968,21.7936,10.8968,50.0,Yes
8368,8369,CA-2014-109918,2014-09-07,2014-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92000000000002,5,0.2,31.47,52.45000000000002,65.56250000000001,327.81250000000006,275.36250000000007,84.00000000000001,Yes
8369,8370,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.85170000000005,868.8602999999999,1086.075375,3258.2261249999997,2389.365825,73.33333333333334,No
8370,8371,CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.293999999999993,99.372,116.90823529411765,233.8164705882353,134.44447058823528,57.49999999999999,No
8371,8372,CA-2014-165393,2014-12-27,2014-12-30,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.983999999999999,1,0.8,-8.472800000000003,13.456800000000001,67.28400000000002,67.28400000000002,53.82720000000002,80.0,No
8372,8373,CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.726600000000005,48.5334,48.5334,145.6002,97.0668,66.66666666666666,No
8373,8374,CA-2016-152940,2016-11-10,2016-11-13,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0.0,4.461000000000002,25.278999999999996,25.278999999999996,25.278999999999996,0.0,0.0,No
8374,8375,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0.0,23.587200000000003,63.7728,63.7728,382.6368,318.864,83.33333333333333,No
8375,8376,CA-2015-158701,2015-01-05,2015-01-10,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.549999999999994,38.61,48.262499999999996,289.575,250.96499999999997,86.66666666666666,No
8376,8377,CA-2017-156272,2017-03-21,2017-03-27,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,8.047999999999998,56.336,70.41999999999999,70.41999999999999,14.083999999999989,19.999999999999986,No
8377,8378,CA-2015-162964,2015-11-12,2015-11-18,Standard Class,MF-18250,Monica Federle,Corporate,United States,Houston,Texas,77095,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784,1,0.2,-14.576399999999996,79.3604,99.20049999999999,99.20049999999999,19.840099999999993,19.999999999999996,No
